,url,title,date,text
10,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"И про «хранцузов» многие думали, что те есть «бусурмане», а значит, «турки»."
11,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"И методы оболванивания населения были схожими: пока царь Александр писал красивые и вполне либеральные письма своему «брату» Наполеону (особенно после лобызаний на плоту в 1807 г.), всем попам спустили установку – ругать «Бонапартия» как «антихриста» (которого, кстати, царь для усыпления бдительности наградил высшим орденом империи – орденом Святого Андрея Первозванного), потому как тот уравнял во Франции в правах со всеми остальными «убийц Христа» иудеев."
12,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Таким образом, если нет военных талантов (ну, французы талантливее и пушки расставляли, и корпуса водили, да и униформа красивее была), то есть, по-нашему, фактов и реальных достижений в политике и экономике, — то ответим оппозиции эффектами природы, пространства и сладкими увещеваниями («спи, моя радость, усни – в доме погасли огни»)."
13,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Бросается в глаза то, что и в 1812 году основная масса населения повела себя индифферентно по отношению к обеим сторонам: в партизанах (организацию которых, кстати, начал Барклай) были всего лишь сотни, а в более многочисленное ополчение помещики отдавали в основном старых и калечных (потому, что помнили, как царь-батюшка их всех «нагрел»: когда в 1806 году Александр просто из клинического самолюбия вновь решил идти войной на Париж, он созвал ополчение (!), но потом ратников владельцам не вернул, а заточил в рекруты)."
14,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Поразительно, что за двести лет ни один историк не воскликнул: послушайте, ведь все «полчища» Наполеона могли уместиться на одном большом русском поле (слова Инны Гофф, музыка Яна Френкеля, исполняет Иосиф Кобзон) – и их легко было бы задавить всем «православным миром»!"
15,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,Но нет же!
16,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,Народ остался сидеть по деревням и ждать хитрости Кутузова и романтизма Герцена.
17,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Народу было плевать – и на западное слово «патриотизм» (на местном диалекте «дым отечества»), и на «Гражданский кодекс» Наполеона."
18,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Населению было плевать (причем, даже неясно, в какую сторону, ведь они же неграмотные – карт читать не умеют) на декабристов (впрочем, как и те – в основном думали о себе: в этом они очень сродни сегодняшней олигархической части митингующих – все есть, но хочется еще и с царем на равных): и, особенно, на их богато одетых жен!"
19,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Населению и сейчас плевать – и на митингующих, и на распиливающих."
20,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,Им же для счастья мало надо.
21,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,И пока цена за баррель держится – им это «мало» завсегда кинут на задний двор.
22,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Максимум, что население может – это злорадствовать: да как тех скрутил ОМОН, да как этих обозвали на заборе."
23,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Обратите внимание: психологи утверждают – первая реакция человека, как правило, искренняя."
24,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"И первый митинг был жестоко разогнан, а вот потом кремлевские режиссеры смекнули, что лучше дать людям выпустить пар (параллельно с точечной прослушкой, посадкой, ударом по «КоммерсантЪу» и внедрением троянского жирафа) – и спокойно, прикрываясь красивыми обещаниями, дождаться морозов."
25,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Они, правда, не рассчитывали, что и 24-го мороз не ударит в полную патриотическую силу (видимо, пояс из Ватопедского монастыря не на их стороне работает – уж как они его лобызали, а все равно он им градусов 20 не додал: не надо было с черного входа на иномарках в русский рай въезжать!)."
26,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Я умилялся, слушая, как Рыжков благодарит омоновцев за нежное поведение 10-го (т.е. за то, то они всего лишь не нарушили Конституцию!)."
27,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,Друзья!
28,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Это те же, кто вас крутил 31-го каждого месяца и 5-го этого."
29,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,Им просто дали другой приказ (вместе с надбавкой).
30,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Нет, вообще, какие они трогательные: Немцов до сих пор живет, как святой, даже не думая, что его могут (а вернее – просто обязаны!) прослушать, а затем – по принципу «разделяй да е..й»."
31,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Рыжков вообще вызывает у меня материнские (даже более, нежели отцовские) чувства – такой честный, работящий и верящий."
32,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,Я бы им всем по нимбу роздал.
33,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,А как же?
34,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Система устроена так, чтобы не допустить ни одного сколько-нибудь серьезного лидера какой бы то ни было окраски."
35,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Правда, «душегубы» немного расслабились и отстали от развития техники – в Интернете появился Навальный."
36,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"А это очень серьезный и весомый конкурент, который у меня пока вызывает некоторые позитивные эмоции (а уж меня как страстного поклонника Бродского, Лукино Висконти и Уайльда невозможно записать в «националисты»)."
37,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Навальный ничем не запятнан (в отличие от ельцинской гвардии), он полон энергии, вполне симпатичен и на нем здорово сидят джинсы."
38,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Однако он горячий и неопытный: не совсем с теми начинает ходить на марши, и недостаточно добропорядочные строит выражения лица для фотографов, поэтому его, по всей видимости, сейчас постараются уничтожить (ну, или по статье за разжигание какой-нибудь розни, или просто, как Михоэлса, случайно переедут)."
39,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Думаю, подкупать его не станут – он слишком тщеславен: понимает, что без сделок может (в теории) получить больше."
40,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"При этом еще раньше, чем власть – его уничтожат «свои» же."
41,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Я уже начитался омерзительных пасквилей всяких климаксических дур и дураков (мужской климакс часто опаснее дамского), которые ему «не доверяют»."
42,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Это самая отвратная часть наших либералов, которые ни себе, ни людям!"
43,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,Они привыкли сидеть в подвалах и исподтишка вякать на жуликов и воров.
44,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,Но они патологически не хотят сами встать у власти.
45,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,И как только появился реальный молодой парень с будущим – они всем миром стали его топить.
46,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,С такими «друзьями» и Кремля не надо.
47,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Да, ребята, не бойтесь: с сатрапами надо бороться по мере их поступления."
48,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,Если Навальный по ходу успехов захочет превратиться в такого – вы и ему устроите проспект Сахарова.
49,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Вы же поймите: ученые доказали, что сегодня все политические процессы идут быстрее – если советскому фашизму потребовалось 70 лет, чтобы сгнить до основания, а немецкому 12, чтобы его разгромили извне, то в наши дни счет идет на месяцы."
50,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,Дайте хоть какого-то развития сценического действия – а то скучно!
51,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Вот ведь даже главный драматург и режиссер всея Руси, Владислав Юрьевич,– и тот нам всем постоянно какие-то мизансцены, а то и спектакли с барского плеча подкидывает."
52,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Вот уже и олигарха, метящего в президенты, по главным каналам пиарят (а тот, конечно, втайне от сценариста мечтает, что потом перехватит инициативу…), и ответственный за экономику при Путине на митинге против режима выступает."
53,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Вот это я понимаю, это по-человечески: хоть надежду какую к конуре бросил."
54,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Мне тут, кстати, прислали опус Собчак (что-то она вдруг из валькирии обернулась безутешной Ярославной) про Суркова: так это же, оказывается, не профессор Мориарти, а просто юный Вертер, сошедший в наш страшный (особенно, учитывая грядущего, по информации Ксении Анатольевны, на его место Володина) мир со страниц Гете."
55,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Почитав его описание у Собчак, я так и вижу, как Владислав Юрьевич в Переделкино обсуждает Ахмадулину и напевает Окуджаву!"
56,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"А если без иронии, то, пользуясь опытом своей второй профессии (режиссера), я бы выделил новое направление в режиссуре и драматургии."
57,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Вслед за системами и стилями любимого мною Таирова, Станиславского, Мейерхольда, Любимова и Эфроса – систему и «школу» Суркова."
58,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"В ней есть немного от Макиавелли, немного от Византии, от школы софистов – и много от ЭВМ."
59,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,И он же – основатель отдельного направления театральной «новой драмы».
60,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Здесь сочетается и Щедрин, и Чехов, и классики театра абсурда – но с макбетовским размахом (и ЭВМ!)."
61,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Вообще я с удовольствием поглядел бы спектакль (ну, может, сделать без билетов – только по приглашениям) в постановке Суркова и по его же пьесе на сцене, например, театра Наций, который, наконец, отремонтировали, как говорят, не без помощи администрации."
62,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Причем, в этом бы действе играли бы не липовые актеры из ГИТИСа, а настоящие шуты."
63,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,Вопрос к оппозиции: на что надеемся?
64,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Мандельштам ведь проницательнейшим образом сформулировал исторический код России: «мы живем, под собою не чуя страны»."
65,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Шатобриановские и байронические мотивы литературы Пушкина, бодлеровская традиция Серебряного века – это для основной части населения – дальше космоса!"
66,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,«Великая русская литература» — это штука по отношению к народу отстраненная!
67,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Даже знаменитую цитату про язык-опору Тургенев писал во Франции, а самую русскую поэму – Гоголь сотворил на виа Сестина в Риме (как и Чайковский «Пиковую» — во Флоренции)."
68,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Есть две субстанции: образованное (в двух смыслах) западной цивилизацией меньшинство – и, не вдаваясь при дамах в подробности, … большинство."
69,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Недавно мне сказали (но я вначале не поверил), что, оказывается, есть в России такая исполнительница (перо не поворачивается написать «певица»), которую зовут Нюша."
70,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Понимаете, язык, выраженный в символе – это метафора, а метафора – лучше всего характеризует явление."
71,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Россия – это не Цветаева, не Блок, не Галич, она даже не Далида, не Рафаэль (Санти/Санчес), не Верди и даже не «Вертинский в юбке» — Клавдия Шульженко: Россия – это одна большая Нюша."
72,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,И ей глубоко … на проспект Сахарова.
73,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"И ей неважно, что правительство выражает официальные соболезнования на смерть азиатского деспота, и держит личную обиду на такую выдающуюся личность, как Вацлав Гавел, даже после его смерти."
74,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"В России хоть сто сатрапов смени, а подъезды чище не станут и повальное хамство не умрет."
75,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"На самом деле, на выборах 4-го декабря набрала большой процент (пусть и благодаря фальсификациям) не партия «Единая Россия» а другая – еще более многочисленная и жизнеспособная партия – партия бл..ей."
76,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"В нее входят и те, кто не сдают мандаты, хотя на всех углах кричат про «вбросы», в нее входят и все те гнилые школьные «учителя» и мелкие чиновники, которые засняты на любительских видео во время проставления галочек подле номера «шесть» в бюллетенях (дивная метафора: шестерка — она и есть «шестерка»)."
77,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,И эта «партия» – воистину опирается на большинство населения.
78,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"У него и так в крови крепостное право до и во время совка, а тут еще и ударными темпами по оставшимся извилинам ударили современными технологиями в виде главных телеканалов."
79,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Если до просмотра сериалов, «юмористических» шоу и ежедневных обсуждений родов от суррогатных отцов при помощи целования аксессуаров из мужских монастырей, народ был лишь «прост» и мало, что понимал в политике, то после – этот народ уже окончательно стал населением, а его биологическая структура приравнялась к овощной."
80,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Подобная масса неспособна разумом понять рассуждения на Болотной, в «КоммерсантЪе» и на телеканале «Дождь» (для них вообще: первое название – комическое при их детском уровне развития, второе – генетически вражеское, а третье – странное); такая масса долго будет ждать, пока упадут цены на нефть, отчего она не получит свои пол-литра, люрекс, новую серию про старых ментов и батончик империалистического шоколада."
81,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,И вот тогда бочонок с квашенными овощами взорвется и забрызгает все вокруг.
82,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Причем, не надо мечтать про «участь Каддафи»: тот был лох из пустыни – он бы мог спокойно в последний момент объявить выборы, и жить со всем награбленным на Лазурном берегу со славянскими девочками."
83,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Эти – и хитрее, и уже опытнее (хотя, какая была бы дивная картинка в новостном репортаже: диктатор, преследуемый демократической толпой, добежал до ГУМа – и был ею растерзан у стойки «BOSCO BAR»)."
84,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Они успеют быстренько улететь на пмж в так критикуемые ими страны НАТО, а в это время население разгромит тут шесть соток интеллигенции с проспекта Сахарова."
85,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Есть так же вариант, что верхушка сама захочет сместить своего хозяина – и тогда появится небольшой шанс на эволюционный путь, но (дай, бог, мне ошибаться) Россия, по своей исторической природе, страна крайностей."
86,https://vk.com/@evgenyponasenkov-kutuzovskii-plan-kremlya-27-12-2011?context=author_page_date&ref=author_page,Кутузовский план Кремля (27. 12. 2011). Запись в ВК,2021-02-24,"Был один момент подлого, но относительно мирного переведения комсоргами из государственной в свою частную собственность в начале 90-х, но за тем банкетом жизни проглядели идеалы и юридические аспекты."
